baseId,name,shortName,county,country,lat,lon,validFrom,validTo
SN54731,FV2515 FILEFJELL-VARDEN,Fv2515 Filefjell-Varden,INNLANDET,Norge,61.17833,8.15267,2012-01-01T00:00:00.000Z,
SN62860,FV64 ATLANTERHAVSVEGEN,Fv64 Atlanterhavsvegen,MØRE OG ROMSDAL,Norge,63.01517,7.34,2023-05-31T00:00:00.000Z,
SN44710,E39 FORUS,E39 Forus,ROGALAND,Norge,58.8842,5.7183,2013-06-11T00:00:00.000Z,
SN91695,FV866 MAURSUND,Fv866 Maursund,TROMS,Norge,69.93667,20.914,2012-01-01T00:00:00.000Z,
SN17875,E18 HOLSTAD,E18 Holstad,AKERSHUS,Norge,59.685,10.83117,2011-07-06T00:00:00.000Z,
SN31620,MØSSTRAND II,Møsstrand,TELEMARK,Norge,59.8397,8.1785,1980-11-01T00:00:00.000Z,
SN84500,STRAUMSNES,Straumsnes,NORDLAND,Norge,68.432,17.662,2011-01-25T00:00:00.000Z,
SN55700,SOGNDAL LUFTHAMN,Sogndal LH,VESTLAND,Norge,61.158,7.1413,1971-06-01T00:00:00.000Z,
SN2650,AURSKOG II,Aurskog,AKERSHUS,Norge,59.9118,11.5802,2007-11-28T00:00:00.000Z,
SN66045,FV710 KJØRMOEN,Fv710 Kjørmoen,TRØNDELAG,Norge,63.42633,9.94817,2020-09-16T00:00:00.000Z,
SN99680,JARFJORDEN - BÅTHAMNA,Båthamna,FINNMARK,Norge,69.79,30.4,2025-01-14T00:00:00.000Z,
SN71320,RISSA III,Rissa,TRØNDELAG,Norge,63.5857104,9.9700663,2005-01-01T00:00:00.000Z,
SN23680,E16 HUGAVIKA,E16 Hugavika,INNLANDET,Norge,61.1535,8.6782,2023-09-14T00:00:00.000Z,
SN91220,LYNGEN - ÅRØYA,Årøya,TROMS,Norge,69.66,20.31,2025-01-14T00:00:00.000Z,
SN29700,FV40 DAGALIFJELL,Fv40 Dagalifjell,BUSKERUD,Norge,60.37383,8.4885,2011-07-12T00:00:00.000Z,
SN36330,ARENDAL LUFTHAVN,Arendal lh,AGDER,Norge,58.5158,8.7028,2016-12-07T00:00:00.000Z,
SN94620,AKSONJARGA,Ákšonjárga,FINNMARK,Norge,70.99553,25.42361,2025-11-18T00:00:00.000Z,
SN77035,KRONPRINS HAAKON,Kronprins Haakon,,Norge,,,2018-06-18T00:00:00.000Z,
SN44970,FV45 DIRDAL,Fv45 Dirdal,ROGALAND,Norge,58.80767,6.243,2013-06-10T00:00:00.000Z,
SN2560,FV169 ÅSERUD,Fv169 Åserud,AKERSHUS,Norge,59.83883,11.3625,2014-09-11T00:00:00.000Z,
SN26820,HOKKSUND,Hokksund,BUSKERUD,Norge,59.7613,9.8922,2005-01-01T00:00:00.000Z,
SN93301,SUOLOVUOPMI - LULIT,Suolovuopmi,FINNMARK,Norge,69.5797,23.5345,2004-11-08T00:00:00.000Z,
SN80050,FV17 SJONFJELLET,Fv17 Sjonfjellet,NORDLAND,Norge,66.28617,13.28817,2015-11-05T00:00:00.000Z,
SN27780,TJØLLING,Tjølling,VESTFOLD,Norge,59.045747,10.1250557,2005-01-01T00:00:00.000Z,
SN57710,FLORØ LUFTHAMN,Florø LH,VESTLAND,Norge,61.5832,5.0278,1971-06-01T00:00:00.000Z,
SN87640,HARSTAD STADION,Harstad,TROMS,Norge,68.8029,16.5362,2002-08-01T00:00:00.000Z,
SN79610,SKONSENG,Skonseng,NORDLAND,Norge,66.362617,14.346245,2024-10-01T00:00:00.000Z,
SN80705,GLOMFJORD - SKIHYTTA,Skihytta,NORDLAND,Norge,66.8275,13.948,2014-11-27T00:00:00.000Z,
SN46800,FV520 SVANDALSFOSSEN,Fv520 Svandalsfossen,ROGALAND,Norge,59.62483,6.292,2020-12-09T00:00:00.000Z,
SN67175,E6 KVÅL,E6 Kvål,TRØNDELAG,Norge,63.2583,10.2832,2022-11-28T00:00:00.000Z,
SN32490,SØVE,Søve,TELEMARK,Norge,59.2788,9.2813,2006-04-21T00:00:00.000Z,
SN496228013,HAMANG-BÆRUM-13,Hamang-Bærum-13,,Norge,59.9108,10.5361,2024-10-28T12:57:46.000Z,
SN59830,FV5878 NERLANDSØYBRUA,Fv5878 Nerlandsøybrua,MØRE OG ROMSDAL,Norge,62.34017,5.605815,2025-11-03T00:00:00.000Z,
SN90110,MORTENHALSSKOLTEN,Skolten ,TROMS,Norge,69.4229,18.6208,2016-04-05T00:00:00.000Z,
SN28922,VEGGLI II,Veggli,BUSKERUD,Norge,60.0435,9.1468,2006-07-05T00:00:00.000Z,
SN45870,FISTER - SIGMUNDSTAD,Fister,ROGALAND,Norge,59.16,6.0365,2007-05-29T00:00:00.000Z,
SN31560,FV37 RAULANDSFJELLET,Fv37 Raulandsfjellet,TELEMARK,Norge,59.79783,8.258,2015-11-05T00:00:00.000Z,
SN37580,FV450 VØYLEN,Fv450 Vøylen,TELEMARK,Norge,59.3445,7.71,2016-11-14T00:00:00.000Z,
SN75190,FV770 RØRVIK,Fv770 Rørvik,TRØNDELAG,Norge,64.84867,11.23217,2014-09-11T00:00:00.000Z,
SN65330,EDØY,Edøy,MØRE OG ROMSDAL,Norge,63.28516,8.1385,2022-10-25T00:00:00.000Z,
SN60880,E39 BRUSDALEN,E39 Brusdalen,MØRE OG ROMSDAL,Norge,62.48367,6.47233,2012-01-01T00:00:00.000Z,
SN69035,E6 MALVIK,E6 Malvik,TRØNDELAG,Norge,63.4262,10.664,2015-10-20T00:00:00.000Z,
SN98974,BERGEBYDALEN, Suovvejohvuomme,FINNMARK,Norge,70.227,28.9563,2018-10-06T00:00:00.000Z,
SN19663,E16 SOLLIHØGDA VEST,E16 Sollihøgda vest,BUSKERUD,Norge,59.964,10.3435,2008-01-14T00:00:00.000Z,
SN47350,RØVÆR,Røvær,ROGALAND,Norge,59.4382,5.078,2011-04-14T00:00:00.000Z,
SN65850,INNTIAN - HEILVIKA,Hofsøya,TRØNDELAG,Norge,63.7224,8.9145,2026-02-23T00:00:00.000Z,
SN18210,OSLO - HOVIN,Hovin,OSLO,Norge,59.923,10.804,1999-01-15T00:00:00.000Z,
SN59220,BÅTESUNDSKJERET,Båtesundskjeret,VESTLAND,Norge,61.9361,5.0073,2023-08-30T00:00:00.000Z,
SN30860,BERGELIGREND,Bergeligrend,TELEMARK,Norge,59.8861,9.058,1960-09-01T00:00:00.000Z,
SN81775,LØNSDAL STASJON,Lønsdal,NORDLAND,Norge,66.7435,15.4628,2013-09-30T00:00:00.000Z,
SN54815,FV53 TYINOSEN,Fv53 Tyinosen,VESTLAND,Norge,61.27467,8.1385,2012-01-30T00:00:00.000Z,
SN37230,TVEITSUND,Tveitsund,TELEMARK,Norge,59.0255581,8.5185863,1944-06-01T00:00:00.000Z,
SN65940,SULA,Sula,TRØNDELAG,Norge,63.8429,8.4543,1975-01-01T00:00:00.000Z,
SN66810,RV3 LITJFOSSEN,Rv3 Litjfossen,INNLANDET,Norge,62.66917,10.15233,2014-09-11T00:00:00.000Z,
SN496228022,HAMANG-BÆRUM-22,Hamang-Bærum-22,,Norge,59.9265,10.5578,2024-10-28T12:57:40.000Z,
SN21700,FV250 VINGROMÅSEN,Fv250 Vingromåsen,INNLANDET,Norge,61.01017,10.14533,2017-11-27T00:00:00.000Z,
SN11463,E6 MINNESUND,E6 Minnesund,AKERSHUS,Norge,60.3977,11.2303,2008-01-14T00:00:00.000Z,
SN60225,FV60 STRANDAFJELLET,Fv60 Strandafjellet,MØRE OG ROMSDAL,Norge,62.2915,6.79283,2016-04-12T00:00:00.000Z,
SN46220,GULLINGEN SKISENTER,Gullingen,ROGALAND,Norge,59.4128,6.4697,2018-02-06T00:00:00.000Z,
SN66900,RV3 KVIKNESKOGEN,Rv3 Kvikneskogen,INNLANDET,Norge,62.47633,10.3925,2011-04-13T00:00:00.000Z,
SN89213,FV84 GUMPEN,Fv84 Gumpen,TROMS,Norge,69.0717,17.963,2006-03-15T00:00:00.000Z,
SN670,FV26 SKARVEN,Fv26 Skarven,INNLANDET,Norge,61.8405,11.99283,2011-04-14T00:00:00.000Z,
SN70390,FV72 INNSMOEN,Fv72 Innsmoen,TRØNDELAG,Norge,63.656,12.21433,2011-01-01T00:00:00.000Z,
SN60835,E39 DRAGSUNDET,E39 Dragsundet,MØRE OG ROMSDAL,Norge,62.4913,6.72544,2013-10-07T00:00:00.000Z,
SN44300,SÆRHEIM,Særheim,ROGALAND,Norge,58.7605,5.6508,1987-01-01T00:00:00.000Z,
SN55425,SPØRTEGGBU,Spørteggbu,VESTLAND,Norge,61.5972,7.3892,2017-05-19T00:00:00.000Z,
SN41770,LINDESNES FYR,Lindesnes fyr,AGDER,Norge,57.9815,7.048,1863-01-01T00:00:00.000Z,
SN62450,FINNØYA FERJEKAI,Finnøya ferjekai,MØRE OG ROMSDAL,Norge,62.8042,6.50905,2022-10-26T00:00:00.000Z,
SN88450,SENJA - MEDBY,Medby,TROMS,Norge,69.2805,17.0715,2022-11-04T00:00:00.000Z,
SN19430,E18 SANDVIKA,E18 Sandvika,AKERSHUS,Norge,59.89233,10.54033,2011-03-14T00:00:00.000Z,
SN96220,LEBESBY - KARLMYHR,Lebesby,FINNMARK,Norge,70.58117,26.998,1981-08-01T00:00:00.000Z,
SN98400,MAKKAUR FYR,Makkaur fyr,FINNMARK,Norge,70.7057,30.07,1924-10-17T00:00:00.000Z,
SN53101,VANGSNES,Vangsnes,VESTLAND,Norge,61.1724,6.6452,1993-12-17T00:00:00.000Z,
SN24230,FV288 SOKNA,Fv288 Sokna,BUSKERUD,Norge,60.2225,9.84083,2012-01-01T00:00:00.000Z,
SN51980,MYRKDALEN-ONDRAHAUGEN,Ondrahaugen,VESTLAND,Norge,60.8603,6.4675,2013-11-15T00:00:00.000Z,
SN90720,MÅSVIK,Måsvik,TROMS,Norge,69.9903,18.6938,2003-10-08T00:00:00.000Z,
SN44605,E39 RENNESØY,E39 Rennesøy,ROGALAND,Norge,59.1222,5.68,2013-06-11T00:00:00.000Z,
SN50311,FV49 KVAMSKOGEN,Fv49 Kvamskogen,VESTLAND,Norge,60.38767,5.96683,2011-01-01T00:00:00.000Z,
SN499999010,BLINDERN-KVT-IOT,,,Norge,59.9333,10.7167,2024-11-18T11:59:24.000Z,
SN58350,FV60 UTVIKFJELLET,Fv60 Utvikfjellet,VESTLAND,Norge,61.76683,6.50433,2011-08-24T00:00:00.000Z,
SN71000,STEINKJER - SØNDRE EGGE,Steinkjer,TRØNDELAG,Norge,64.0217,11.4493,1984-05-05T00:00:00.000Z,
SN25540,BAKKO I HOL,Hol,BUSKERUD,Norge,60.6792467,8.0059127,1949-10-22T00:00:00.000Z,
SN91680,VORTERØYA - KÅVIKA,Kåvika,TROMS,Norge,69.96,20.69,2025-01-14T00:00:00.000Z,
SN77029,WEST HERCULES,West Hercules,KONTINENTALSOKKELEN,Norge,,,2018-01-09T00:00:00.000Z,
SN91420,E8 HALSEBAKKAN NEDRE,E8 Halsebakkan nedre,TROMS,Norge,69.2852,20.4657,2017-11-27T00:00:00.000Z,
SN44560,SOLA,Sola,ROGALAND,Norge,58.8843,5.637,1935-05-21T00:00:00.000Z,
SN90400,TROMSØ - HOLT,Tromsø (Holt),TROMS,Norge,69.6538,18.9095,1987-05-04T00:00:00.000Z,
SN85645,E10 AKKARVIKA,E10 Akkarvika,NORDLAND,Norge,67.9627,13.1543,2014-09-11T00:00:00.000Z,
SN40005,RV9 HEKNI,Rv9 Hekni,AGDER,Norge,59.02833,7.548,2014-09-12T00:00:00.000Z,
SN82110,VALNESFJORD,Valnesfjord,NORDLAND,Norge,67.2764164,15.1018235,2014-06-11T00:00:00.000Z,
SN49910,ULVIK - HJELTNES,Hjeltnes,VESTLAND,Norge,60.56173,6.9284391,1966-06-01T00:00:00.000Z,
SN76969,KVITEBJØRNFELTET,Kvitebjørn ,NORDSJØEN,Norge,61.079,2.5063,2004-09-26T00:00:00.000Z,
SN70680,MÆRE III,Mære,TRØNDELAG,Norge,63.9425,11.4255,1921-08-12T00:00:00.000Z,
SN63000,FV62 EIDSØRA,Fv62 Eidsøra,MØRE OG ROMSDAL,Norge,62.79967,8.166,2014-09-11T00:00:00.000Z,
SN75650,SKEI FERJEKAI,Skei ferjekai,TRØNDELAG,Norge,65.08737,11.73793,2024-11-05T00:00:00.000Z,
SN20949,GINA KROG,Gina Krog,NORDSJØEN,Norge,58.5722,1.6968,2017-06-30T00:00:00.000Z,
SN77032,TRANSOCEAN ENABLER,Enabler,KONTINENTALSOKKELEN,Norge,,,2017-03-03T00:00:00.000Z,
SN71550,ØRLAND III,Ørland,TRØNDELAG,Norge,63.7044,9.6104,1954-07-01T00:00:00.000Z,
SN82020,E6 TUSSVIKA,E6 Tussvika,NORDLAND,Norge,67.223,15.4125,2012-01-01T00:00:00.000Z,
SN36560,NELAUG,Nelaug,AGDER,Norge,58.6554085,8.6338445,1966-07-01T00:00:00.000Z,
SN97470,RV92 SUOSSJAVRI,Rv92 Šuoššjávri,FINNMARK,Norge,69.37717,24.20183,2015-11-04T00:00:00.000Z,
SN49865,RV7 SKULEVIKA,Rv7 Skulevika,VESTLAND,Norge,60.39933,7.61483,2015-11-03T00:00:00.000Z,
SN11125,E6 ANDELVA,E6 Andelva,AKERSHUS,Norge,60.2852,11.1358,2013-10-07T00:00:00.000Z,
SN71290,VANVIKAN,Vanvikan,TRØNDELAG,Norge,63.5531,10.2234,2022-01-04T00:00:00.000Z,
SN78360,SELJELIA,Seljelia,NORDLAND,Norge,66.1317,13.5867,2011-10-14T00:00:00.000Z,
SN42930,SIRDAL - SMØLEHEIKNUDEN,Smøleheiknuden,AGDER,Norge,58.9112,6.8112,2021-09-30T00:00:00.000Z,
SN16400,DOVRE-LANNEM,Lannem,INNLANDET,Norge,62.0172,9.2143,2014-11-11T00:00:00.000Z,
SN76933,ORMEN LANGE,Ormen Lange,NORSKEHAVET,Norge,63.49,5.015,2007-09-12T00:00:00.000Z,
SN91010,FV91 BREIVIKEIDET,Fv91 Breivikeidet,TROMS,Norge,69.656,19.56783,2019-02-21T00:00:00.000Z,
SN7940,RENA - SVESTAD,Svestad,INNLANDET,Norge,61.14788,11.35621,2011-04-27T00:00:00.000Z,
SN77005,FF HELMER HANSSEN,FF HelmerHanssen,,Norge,,,1993-06-01T00:00:00.000Z,
SN20931,STATSRAAD LEHMKUHL,Statsraad Lehmkuhl,,Norge,,,1952-05-19T00:00:00.000Z,
SN44563,RV509 SUNDEKROSSEN,Rv509 Sundekrossen,ROGALAND,Norge,58.96217,5.61467,2013-06-11T00:00:00.000Z,
SN490381080,300 KV SAUDA – BLÅFALLI-80,300 kV Sauda – Blåfalli-80,,Norge,59.80151,6.08177,2025-04-22T13:01:10.000Z,
SN35860,LYNGØR FYR,Lyngør fyr,AGDER,Norge,58.6362,9.1478,1920-07-01T00:00:00.000Z,
SN26960,FV319 TANGEN FJORDPARK,Fv319 Tangen Fjordpark,BUSKERUD,Norge,59.684657,10.356999,2026-02-23T00:00:00.000Z,
SN29885,RV7 FAGERHEIM,Rv7 Fagerheim,BUSKERUD,Norge,60.439398,7.789328,2025-10-17T00:00:00.000Z,
SN52458,FV5256 STEINRUSTEN,Fv5256 Steinrusten,VESTLAND,Norge,60.44717,5.20667,2014-12-01T00:00:00.000Z,
SN30235,LARVIK - FUGLØYA,Fugløya,VESTFOLD,Norge,58.980574,9.803816,2024-08-29T00:00:00.000Z,
SN98645,HUBEHYTTA,Hubehytta,FINNMARK,Norge,70.3222,30.0648,2022-09-27T00:00:00.000Z,
SN94500,FRUHOLMEN FYR,Fruholmen fyr,FINNMARK,Norge,71.094447,23.9837577,1867-09-01T00:00:00.000Z,
SN59815,FV5876 RUNDEBRUA,Fv5876 Rundebrua,MØRE OG ROMSDAL,Norge,62.37917,5.6275,2020-09-16T00:00:00.000Z,
SN6020,FLISA II,Flisa,INNLANDET,Norge,60.6142156,12.0125152,2003-11-17T00:00:00.000Z,
SN76960,GRANEFELTET,Grane ,NORDSJØEN,Norge,59.1652,2.4873,2014-01-01T00:00:00.000Z,
SN65530,FV714 HITRA,Fv714 Hitra,TRØNDELAG,Norge,63.554,9.05333,2014-09-11T00:00:00.000Z,
SN58810,RV651 STIGEDALEN,Rv651 Stigedalen,VESTLAND,Norge,61.9405,6.13767,2020-09-16T00:00:00.000Z,
SN92840,MJÅNES FYRLYKT,Mjånes fyrlykt,FINNMARK,Norge,70.329,22.955,2025-11-18T00:00:00.000Z,
SN69280,E14 MEÅDAL,E14 Meådal,TRØNDELAG,Norge,63.46517,11.49567,2013-10-10T00:00:00.000Z,
SN91728,FV7940 ARNØYA,Fv7940 Arnøya,TROMS,Norge,70.06617,20.56467,2013-12-18T00:00:00.000Z,
SN20958,SKARVFELTET,Skarvfeltet,NORSKEHAVET,Norge,65.6967,7.65,2010-01-06T00:00:00.000Z,
SN77041,GUDRUNFELTET,Gudrun,NORDSJØEN,Norge,58.8452,1.7437,2014-04-07T00:00:00.000Z,
SN94455,INGØY FERJEKAI,Ingøy Fergekai,FINNMARK,Norge,71.0846,24.0629,2024-12-12T00:00:00.000Z,
SN84900,BJØRNFJELL,Bjørnfjell,NORDLAND,Norge,68.4323,18.0767,1922-12-08T00:00:00.000Z,
SN490391021,300 KV MAURANGER – SAMNANGER-21,300 kV Mauranger – Samnanger-21,,Norge,60.15048,6.24209,2025-04-25T09:01:13.000Z,
SN60990,VIGRA,Vigra,MØRE OG ROMSDAL,Norge,62.5617,6.115,1958-07-01T00:00:00.000Z,
SN71990,BUHOLMRÅSA FYR,Buholmråsa fyr,TRØNDELAG,Norge,64.4013,10.455,1965-11-01T00:00:00.000Z,
SN45460,FV523 JØRPELAND,Fv523 Jørpeland,ROGALAND,Norge,59.0147,6.049,2013-06-10T00:00:00.000Z,
SN94195,E6 AISAROAIVI,E6 Áisaroaivi,FINNMARK,Norge,70.27833,24.10083,2004-12-24T00:00:00.000Z,
SN54710,FILEFJELL - KYRKJESTØLANE,Filefjell − Kyrkjestølane,INNLANDET,Norge,61.178,8.1125,1967-01-01T00:00:00.000Z,
SN73210,FV74 LIFJELLET,Fv74 Lifjellet,TRØNDELAG,Norge,64.491,13.1005,2014-12-01T00:00:00.000Z,
SN58900,STRYN - KROKEN,Stryn,VESTLAND,Norge,61.9153282,6.5581719,1993-11-01T00:00:00.000Z,
SN81760,RV77 GRADDIS,Rv77 Graddis,NORDLAND,Norge,66.7525,15.82267,2016-11-14T00:00:00.000Z,
SN84380,E6 SKJOMENBRUA,E6 Skjomenbrua,NORDLAND,Norge,68.371,17.24383,2012-01-01T00:00:00.000Z,
SN10380,RØROS LUFTHAVN,Røros,TRØNDELAG,Norge,62.5781,11.3487,1957-08-01T00:00:00.000Z,
SN25112,HEMSEDAL - HOLLEKOLTEN,Hollekolten,BUSKERUD,Norge,60.8705,8.5175,2006-12-06T00:00:00.000Z,
SN30244,E18 VASSBOTN,E18 Vassbotn,VESTFOLD,Norge,59.0727,9.923,2013-06-11T00:00:00.000Z,
SN13655,SKÅBU,Skåbu,INNLANDET,Norge,61.5309793,9.4020874,2011-06-08T00:00:00.000Z,
SN89350,BARDUFOSS,Bardufoss,TROMS,Norge,69.0577,18.5437,1940-07-01T00:00:00.000Z,
SN82720,SISOVATNET,Sisovatnet,NORDLAND,Norge,67.3335,15.8282,2016-12-21T00:00:00.000Z,
SN496228016,HAMANG-BÆRUM-16,Hamang-Bærum-16,,Norge,59.9153,10.5468,2024-10-28T12:57:40.000Z,
SN97120,E6 BARTA,E6 Barta,FINNMARK,Norge,69.7563,26.1457,2013-07-22T00:00:00.000Z,
SN15270,JUVVASSHØE,Juvvasshøe,INNLANDET,Norge,61.6775,8.369,1999-09-17T00:00:00.000Z,
SN94805,E69 VEDBOTN,E69 Vedbotn,FINNMARK,Norge,70.7765,25.6297,2013-07-22T00:00:00.000Z,
